Codigo_INEGI,Muncipio,ID_Alfabeta,Alfabeta,poblacion
20486,Villa Tejúpam de la Unión,9,Not Specified,3
20487,Santiago Tenango,1,Yes,1689
20487,Santiago Tenango,3,No,91
20488,Santiago Tepetlapa,1,Yes,107
20488,Santiago Tepetlapa,3,No,10
20488,Santiago Tepetlapa,9,Not Specified,1
20489,Santiago Tetepec,1,Yes,3786
20489,Santiago Tetepec,3,No,661
20489,Santiago Tetepec,9,Not Specified,1
20490,Santiago Texcalcingo,1,Yes,2036
20490,Santiago Texcalcingo,3,No,712
20490,Santiago Texcalcingo,9,Not Specified,1
20491,Santiago Textitlán,1,Yes,3614
20491,Santiago Textitlán,3,No,589
20491,Santiago Textitlán,9,Not Specified,2
20492,Santiago Tilantongo,1,Yes,2090
20492,Santiago Tilantongo,3,No,434
20493,Santiago Tillo,1,Yes,469
20493,Santiago Tillo,3,No,41
20494,Santiago Tlazoyaltepec,1,Yes,4438
20494,Santiago Tlazoyaltepec,3,No,1144
20494,Santiago Tlazoyaltepec,9,Not Specified,3
20495,Santiago Xanica,1,Yes,2076
20495,Santiago Xanica,3,No,608
20495,Santiago Xanica,9,Not Specified,4
20496,Santiago Xiacuí,1,Yes,1624
20496,Santiago Xiacuí,3,No,79
20496,Santiago Xiacuí,9,Not Specified,3
20497,Santiago Yaitepec,1,Yes,2305
20497,Santiago Yaitepec,3,No,1505
20497,Santiago Yaitepec,9,Not Specified,2
20498,Santiago Yaveo,1,Yes,5643
20498,Santiago Yaveo,3,No,1134
20498,Santiago Yaveo,9,Not Specified,4
20499,Santiago Yolomécatl,1,Yes,1680
20499,Santiago Yolomécatl,3,No,96
20499,Santiago Yolomécatl,9,Not Specified,8
20500,Santiago Yosondúa,1,Yes,6299
20500,Santiago Yosondúa,3,No,904
20500,Santiago Yosondúa,9,Not Specified,2
20501,Santiago Yucuyachi,1,Yes,749
20501,Santiago Yucuyachi,3,No,181
20502,Santiago Zacatepec,1,Yes,3246
20502,Santiago Zacatepec,3,No,1246
20502,Santiago Zacatepec,9,Not Specified,1
20503,Santiago Zoochila,1,Yes,357
20503,Santiago Zoochila,3,No,43
20504,Nuevo Zoquiápam,1,Yes,1318
20504,Nuevo Zoquiápam,3,No,121
20504,Nuevo Zoquiápam,9,Not Specified,2
20505,Santo Domingo Ingenio,1,Yes,6340
20505,Santo Domingo Ingenio,3,No,839
20505,Santo Domingo Ingenio,9,Not Specified,6
20506,Santo Domingo Albarradas,1,Yes,633
20506,Santo Domingo Albarradas,3,No,108
20507,Santo Domingo Armenta,1,Yes,2264
20507,Santo Domingo Armenta,3,No,599
20507,Santo Domingo Armenta,9,Not Specified,4
20508,Santo Domingo Chihuitán,1,Yes,1342
20508,Santo Domingo Chihuitán,3,No,144
20508,Santo Domingo Chihuitán,9,Not Specified,5
20509,Santo Domingo de Morelos,1,Yes,7833
20509,Santo Domingo de Morelos,3,No,2126
20509,Santo Domingo de Morelos,9,Not Specified,8
20510,Santo Domingo Ixcatlán,1,Yes,594
20510,Santo Domingo Ixcatlán,3,No,76
20511,Santo Domingo Nuxaá,1,Yes,2736
20511,Santo Domingo Nuxaá,3,No,248
20511,Santo Domingo Nuxaá,9,Not Specified,3
20512,Santo Domingo Ozolotepec,1,Yes,750
20512,Santo Domingo Ozolotepec,3,No,214
20513,Santo Domingo Petapa,1,Yes,6785
20513,Santo Domingo Petapa,3,No,1337
20513,Santo Domingo Petapa,9,Not Specified,24
20514,Santo Domingo Roayaga,1,Yes,712
20514,Santo Domingo Roayaga,3,No,141
20515,Santo Domingo Tehuantepec,1,Yes,55338
20515,Santo Domingo Tehuantepec,3,No,6926
20515,Santo Domingo Tehuantepec,9,Not Specified,62
20516,Santo Domingo Teojomulco,1,Yes,3989
20516,Santo Domingo Teojomulco,3,No,671
20516,Santo Domingo Teojomulco,9,Not Specified,3
20517,Santo Domingo Tepuxtepec,1,Yes,3703
20517,Santo Domingo Tepuxtepec,3,No,1536
20517,Santo Domingo Tepuxtepec,9,Not Specified,4
20518,Santo Domingo Tlatayápam,1,Yes,101
20518,Santo Domingo Tlatayápam,3,No,6
20518,Santo Domingo Tlatayápam,9,Not Specified,1
20519,Santo Domingo Tomaltepec,1,Yes,2922
20519,Santo Domingo Tomaltepec,3,No,220
20520,Santo Domingo Tonalá,1,Yes,5741
20520,Santo Domingo Tonalá,3,No,1074
20521,Santo Domingo Tonaltepec,1,Yes,206
20521,Santo Domingo Tonaltepec,3,No,21
20521,Santo Domingo Tonaltepec,9,Not Specified,2
20522,Santo Domingo Xagacía,1,Yes,935
20522,Santo Domingo Xagacía,3,No,145
20523,Santo Domingo Yanhuitlán,1,Yes,1350
20523,Santo Domingo Yanhuitlán,3,No,126
20523,Santo Domingo Yanhuitlán,9,Not Specified,1
20524,Santo Domingo Yodohino,1,Yes,296
20524,Santo Domingo Yodohino,3,No,14
20524,Santo Domingo Yodohino,9,Not Specified,2
20525,Santo Domingo Zanatepec,1,Yes,10097
20525,Santo Domingo Zanatepec,3,No,1441
20525,Santo Domingo Zanatepec,9,Not Specified,8
20526,Santos Reyes Nopala,1,Yes,12074
20526,Santos Reyes Nopala,3,No,2993
20526,Santos Reyes Nopala,9,Not Specified,15
20527,Santos Reyes Pápalo,1,Yes,1897
20527,Santos Reyes Pápalo,3,No,370
20528,Santos Reyes Tepejillo,1,Yes,579
20528,Santos Reyes Tepejillo,3,No,264
20529,Santos Reyes Yucuná,1,Yes,973
20529,Santos Reyes Yucuná,3,No,292
20530,Santo Tomás Jalieza,1,Yes,3139
20530,Santo Tomás Jalieza,3,No,384
20530,Santo Tomás Jalieza,9,Not Specified,2
20531,Santo Tomás Mazaltepec,1,Yes,2208
20531,Santo Tomás Mazaltepec,3,No,183
20531,Santo Tomás Mazaltepec,9,Not Specified,4
20532,Santo Tomás Ocotepec,1,Yes,2953
20532,Santo Tomás Ocotepec,3,No,709
20532,Santo Tomás Ocotepec,9,Not Specified,4
20533,Santo Tomás Tamazulapan,1,Yes,2228
20533,Santo Tomás Tamazulapan,3,No,267
20533,Santo Tomás Tamazulapan,9,Not Specified,2
20534,San Vicente Coatlán,1,Yes,2391
20534,San Vicente Coatlán,3,No,764
20534,San Vicente Coatlán,9,Not Specified,1
20535,San Vicente Lachixío,1,Yes,2287
20535,San Vicente Lachixío,3,No,587
20535,San Vicente Lachixío,9,Not Specified,6
20536,San Vicente Nuñú,1,Yes,399
20536,San Vicente Nuñú,3,No,23
20536,San Vicente Nuñú,9,Not Specified,2
20537,Silacayoápam,1,Yes,4900
20537,Silacayoápam,3,No,1239
20537,Silacayoápam,9,Not Specified,4
20538,Sitio de Xitlapehua,1,Yes,584
20538,Sitio de Xitlapehua,3,No,59
20539,Soledad Etla,1,Yes,5609
20539,Soledad Etla,3,No,288
20539,Soledad Etla,9,Not Specified,1
20540,Villa de Tamazulápam del Progreso,1,Yes,6744
20540,Villa de Tamazulápam del Progreso,3,No,550
20540,Villa de Tamazulápam del Progreso,9,Not Specified,42
20541,Tanetze de Zaragoza,1,Yes,1322
20541,Tanetze de Zaragoza,3,No,103
20542,Taniche,1,Yes,719
20542,Taniche,3,No,94
20542,Taniche,9,Not Specified,1
20543,Tataltepec de Valdés,1,Yes,4461
20543,Tataltepec de Valdés,3,No,1213
20543,Tataltepec de Valdés,9,Not Specified,4
20544,Teococuilco de Marcos Pérez,1,Yes,850
20544,Teococuilco de Marcos Pérez,3,No,95
20544,Teococuilco de Marcos Pérez,9,Not Specified,1
20545,Teotitlán de Flores Magón,1,Yes,8217
20545,Teotitlán de Flores Magón,3,No,917
20545,Teotitlán de Flores Magón,9,Not Specified,3
20546,Teotitlán del Valle,1,Yes,5350
20546,Teotitlán del Valle,3,No,627
20546,Teotitlán del Valle,9,Not Specified,2
20547,Teotongo,1,Yes,828
20547,Teotongo,3,No,88
20548,Tepelmeme Villa de Morelos,1,Yes,1629
20548,Tepelmeme Villa de Morelos,3,No,134
20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",1,Yes,8702
20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",3,No,1753
20549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",9,Not Specified,15
20550,San Jerónimo Tlacochahuaya,1,Yes,4896
20550,San Jerónimo Tlacochahuaya,3,No,455
20551,Tlacolula de Matamoros,1,Yes,24503
20551,Tlacolula de Matamoros,3,No,2292
20551,Tlacolula de Matamoros,9,Not Specified,46
20552,Tlacotepec Plumas,1,Yes,365
20552,Tlacotepec Plumas,3,No,28
20553,Tlalixtac de Cabrera,1,Yes,10213
20553,Tlalixtac de Cabrera,3,No,913
20553,Tlalixtac de Cabrera,9,Not Specified,11
20554,Totontepec Villa de Morelos,1,Yes,4089
20554,Totontepec Villa de Morelos,3,No,1199
20554,Totontepec Villa de Morelos,9,Not Specified,1
20555,Trinidad Zaachila,1,Yes,2841
20555,Trinidad Zaachila,3,No,312
20556,La Trinidad Vista Hermosa,1,Yes,243
20556,La Trinidad Vista Hermosa,3,No,40
20556,La Trinidad Vista Hermosa,9,Not Specified,1
20557,Unión Hidalgo,1,Yes,12061
20557,Unión Hidalgo,3,No,1438
20557,Unión Hidalgo,9,Not Specified,20
20558,Valerio Trujano,1,Yes,1174
20558,Valerio Trujano,3,No,123
20559,San Juan Bautista Valle Nacional,1,Yes,17866
20559,San Juan Bautista Valle Nacional,3,No,2890
20559,San Juan Bautista Valle Nacional,9,Not Specified,4
20560,Villa Díaz Ordaz,1,Yes,5197
20560,Villa Díaz Ordaz,3,No,765
20560,Villa Díaz Ordaz,9,Not Specified,5
20561,Yaxe,1,Yes,2352
20561,Yaxe,3,No,356
20562,Magdalena Yodocono de Porfirio Díaz,1,Yes,1355
20562,Magdalena Yodocono de Porfirio Díaz,3,No,146
20562,Magdalena Yodocono de Porfirio Díaz,9,Not Specified,1
20563,Yogana,1,Yes,815
20563,Yogana,3,No,330
20564,Yutanduchi de Guerrero,1,Yes,873
20564,Yutanduchi de Guerrero,3,No,198
20564,Yutanduchi de Guerrero,9,Not Specified,1
20565,Villa de Zaachila,1,Yes,39146
20565,Villa de Zaachila,3,No,3273
20565,Villa de Zaachila,9,Not Specified,76
20566,San Mateo Yucutindoo,1,Yes,2204
20566,San Mateo Yucutindoo,3,No,561
20566,San Mateo Yucutindoo,9,Not Specified,1
20567,Zapotitlán Lagunas,1,Yes,2333
20567,Zapotitlán Lagunas,3,No,667
20567,Zapotitlán Lagunas,9,Not Specified,5
20568,Zapotitlán Palmas,1,Yes,1255
20568,Zapotitlán Palmas,3,No,274
20568,Zapotitlán Palmas,9,Not Specified,1
20569,Santa Inés de Zaragoza,1,Yes,1166
20569,Santa Inés de Zaragoza,3,No,143
20570,Zimatlán de Álvarez,1,Yes,18724
20570,Zimatlán de Álvarez,3,No,1519
20570,Zimatlán de Álvarez,9,Not Specified,12
21001,Acajete,1,Yes,56942
21001,Acajete,3,No,7288
21001,Acajete,9,Not Specified,10
21002,Acateno,1,Yes,7409
21002,Acateno,3,No,982
21002,Acateno,9,Not Specified,3
21003,Acatlán,1,Yes,30047
21003,Acatlán,3,No,4058
21003,Acatlán,9,Not Specified,42
21004,Acatzingo,1,Yes,50879
21004,Acatzingo,3,No,5616
21004,Acatzingo,9,Not Specified,41
21005,Acteopan,1,Yes,2351
21005,Acteopan,3,No,476
21006,Ahuacatlán,1,Yes,10214
21006,Ahuacatlán,3,No,3028
21006,Ahuacatlán,9,Not Specified,36
21007,Ahuatlán,1,Yes,2390
21007,Ahuatlán,3,No,469
21007,Ahuatlán,9,Not Specified,2
21008,Ahuazotepec,1,Yes,9276
21008,Ahuazotepec,3,No,1061
21008,Ahuazotepec,9,Not Specified,3
21009,Ahuehuetitla,1,Yes,1705
21009,Ahuehuetitla,3,No,283
21009,Ahuehuetitla,9,Not Specified,3
21010,Ajalpan,1,Yes,54668
21010,Ajalpan,3,No,12382
21010,Ajalpan,9,Not Specified,158
21011,Albino Zertuche,1,Yes,1519
21011,Albino Zertuche,3,No,181
21011,Albino Zertuche,9,Not Specified,2
21012,Aljojuca,1,Yes,5448
21012,Aljojuca,3,No,621
21012,Aljojuca,9,Not Specified,5
21013,Altepexi,1,Yes,17542
21013,Altepexi,3,No,2968
21013,Altepexi,9,Not Specified,11
21014,Amixtlán,1,Yes,3271
21014,Amixtlán,3,No,1121
21014,Amixtlán,9,Not Specified,3
21015,Amozoc,1,Yes,106001
21015,Amozoc,3,No,8065
21015,Amozoc,9,Not Specified,187
21016,Aquixtla,1,Yes,7017
21016,Aquixtla,3,No,1091
21016,Aquixtla,9,Not Specified,7
21017,Atempan,1,Yes,22707
21017,Atempan,3,No,3642
21017,Atempan,9,Not Specified,20
21018,Atexcal,1,Yes,3116
21018,Atexcal,3,No,371
21018,Atexcal,9,Not Specified,2
21019,Atlixco,1,Yes,118207
21019,Atlixco,3,No,9984
21019,Atlixco,9,Not Specified,99
21020,Atoyatempan,1,Yes,6365
21020,Atoyatempan,3,No,554
21020,Atoyatempan,9,Not Specified,21
21021,Atzala,1,Yes,1241
21021,Atzala,3,No,141
21021,Atzala,9,Not Specified,1
21022,Atzitzihuacán,1,Yes,10101
21022,Atzitzihuacán,3,No,1473
21022,Atzitzihuacán,9,Not Specified,6
21023,Atzitzintla,1,Yes,6771
21023,Atzitzintla,3,No,1241
21023,Atzitzintla,9,Not Specified,9
21024,Axutla,1,Yes,742
21024,Axutla,3,No,162
21024,Axutla,9,Not Specified,3
21025,Ayotoxco de Guerrero,1,Yes,6470
21025,Ayotoxco de Guerrero,3,No,942
21025,Ayotoxco de Guerrero,9,Not Specified,3
21026,Calpan,1,Yes,12404
21026,Calpan,3,No,1469
21026,Calpan,9,Not Specified,21
21027,Caltepec,1,Yes,3354
21027,Caltepec,3,No,429
21027,Caltepec,9,Not Specified,2
21028,Camocuautla,1,Yes,1959
21028,Camocuautla,3,No,543
21028,Camocuautla,9,Not Specified,2
21029,Caxhuacan,1,Yes,2797
21029,Caxhuacan,3,No,705
21029,Caxhuacan,9,Not Specified,2
21030,Coatepec,1,Yes,549
21030,Coatepec,3,No,157
21031,Coatzingo,1,Yes,2084
21031,Coatzingo,3,No,483
21031,Coatzingo,9,Not Specified,1
21032,Cohetzala,1,Yes,1062
21032,Cohetzala,3,No,201
21033,Cohuecan,1,Yes,4425
21033,Cohuecan,3,No,449
21033,Cohuecan,9,Not Specified,9
21034,Coronango,1,Yes,39819
21034,Coronango,3,No,2606
21034,Coronango,9,Not Specified,44
21035,Coxcatlán,1,Yes,16034
21035,Coxcatlán,3,No,2830
21035,Coxcatlán,9,Not Specified,24
21036,Coyomeapan,1,Yes,9725
21036,Coyomeapan,3,No,3350
21036,Coyomeapan,9,Not Specified,16
21037,Coyotepec,1,Yes,1891
21037,Coyotepec,3,No,289
21037,Coyotepec,9,Not Specified,6
21038,Cuapiaxtla de Madero,1,Yes,8505
21038,Cuapiaxtla de Madero,3,No,799
21038,Cuapiaxtla de Madero,9,Not Specified,5
21039,Cuautempan,1,Yes,7545
21039,Cuautempan,3,No,1355
21039,Cuautempan,9,Not Specified,7
21040,Cuautinchán,1,Yes,10032
21040,Cuautinchán,3,No,1017
21040,Cuautinchán,9,Not Specified,6
21041,Cuautlancingo,1,Yes,121919
21041,Cuautlancingo,3,No,4458
21041,Cuautlancingo,9,Not Specified,186
21042,Cuayuca de Andrade,1,Yes,2428
21042,Cuayuca de Andrade,3,No,570
21043,Cuetzalan del Progreso,1,Yes,37705
21043,Cuetzalan del Progreso,3,No,7279
21043,Cuetzalan del Progreso,9,Not Specified,14
21044,Cuyoaco,1,Yes,13823
21044,Cuyoaco,3,No,1722
21044,Cuyoaco,9,Not Specified,7
21045,Chalchicomula de Sesma,1,Yes,38238
21045,Chalchicomula de Sesma,3,No,4274
21045,Chalchicomula de Sesma,9,Not Specified,26
21046,Chapulco,1,Yes,6498
21046,Chapulco,3,No,732
21046,Chapulco,9,Not Specified,22
21047,Chiautla,1,Yes,17305
21047,Chiautla,3,No,2506
21047,Chiautla,9,Not Specified,64
21048,Chiautzingo,1,Yes,18664
21048,Chiautzingo,3,No,1449
21048,Chiautzingo,9,Not Specified,10
21049,Chiconcuautla,1,Yes,11433
21049,Chiconcuautla,3,No,4016
21049,Chiconcuautla,9,Not Specified,13
21050,Chichiquila,1,Yes,19290
21050,Chichiquila,3,No,4844
21050,Chichiquila,9,Not Specified,4
21051,Chietla,1,Yes,28833
21051,Chietla,3,No,4701
21051,Chietla,9,Not Specified,44
21052,Chigmecatitlán,1,Yes,956
21052,Chigmecatitlán,3,No,195
21052,Chigmecatitlán,9,Not Specified,2
21053,Chignahuapan,1,Yes,54207
21053,Chignahuapan,3,No,5674
21053,Chignahuapan,9,Not Specified,86
21054,Chignautla,1,Yes,28419
21054,Chignautla,3,No,3031
21054,Chignautla,9,Not Specified,4
21055,Chila,1,Yes,4041
21055,Chila,3,No,574
21055,Chila,9,Not Specified,3
21056,Chila de la Sal,1,Yes,1025
21056,Chila de la Sal,3,No,180
21056,Chila de la Sal,9,Not Specified,1
21057,Honey,1,Yes,4863
21057,Honey,3,No,1091
21057,Honey,9,Not Specified,11
21058,Chilchotla,1,Yes,14789
21058,Chilchotla,3,No,3737
21058,Chilchotla,9,Not Specified,3
21059,Chinantla,1,Yes,2231
21059,Chinantla,3,No,358
21059,Chinantla,9,Not Specified,4
21060,Domingo Arenas,1,Yes,6431
21060,Domingo Arenas,3,No,592
21060,Domingo Arenas,9,Not Specified,12
21061,Eloxochitlán,1,Yes,9711
21061,Eloxochitlán,3,No,3166
21061,Eloxochitlán,9,Not Specified,15
21062,Epatlán,1,Yes,3942
21062,Epatlán,3,No,483
21062,Epatlán,9,Not Specified,5
21063,Esperanza,1,Yes,11607
21063,Esperanza,3,No,1508
21063,Esperanza,9,Not Specified,17
21064,Francisco Z. Mena,1,Yes,14371
21064,Francisco Z. Mena,3,No,1794
21064,Francisco Z. Mena,9,Not Specified,3
21065,General Felipe Ángeles,1,Yes,17518
21065,General Felipe Ángeles,3,No,2539
21065,General Felipe Ángeles,9,Not Specified,3
21066,Guadalupe,1,Yes,4625
21066,Guadalupe,3,No,1212
21066,Guadalupe,9,Not Specified,4
21067,Guadalupe Victoria,1,Yes,15006
21067,Guadalupe Victoria,3,No,1974
21067,Guadalupe Victoria,9,Not Specified,12
21068,Hermenegildo Galeana,1,Yes,4644
21068,Hermenegildo Galeana,3,No,1738
21068,Hermenegildo Galeana,9,Not Specified,8
21069,Huaquechula,1,Yes,23515
21069,Huaquechula,3,No,2537
21069,Huaquechula,9,Not Specified,14
21070,Huatlatlauca,1,Yes,4381
21070,Huatlatlauca,3,No,1267
21070,Huatlatlauca,9,Not Specified,4
21071,Huauchinango,1,Yes,82965
21071,Huauchinango,3,No,10772
21071,Huauchinango,9,Not Specified,91
21072,Huehuetla,1,Yes,11593
21072,Huehuetla,3,No,4038
21072,Huehuetla,9,Not Specified,19
21073,Huehuetlán el Chico,1,Yes,7612
21073,Huehuetlán el Chico,3,No,1153
21073,Huehuetlán el Chico,9,Not Specified,30
21074,Huejotzingo,1,Yes,75702
21074,Huejotzingo,3,No,6594
21074,Huejotzingo,9,Not Specified,88
21075,Hueyapan,1,Yes,10448
21075,Hueyapan,3,No,1256
21075,Hueyapan,9,Not Specified,7
21076,Hueytamalco,1,Yes,21950
21076,Hueytamalco,3,No,3078
21076,Hueytamalco,9,Not Specified,15
21077,Hueytlalpan,1,Yes,4013
21077,Hueytlalpan,3,No,1368
21078,Huitzilan de Serdán,1,Yes,11204
21078,Huitzilan de Serdán,3,No,3008
21078,Huitzilan de Serdán,9,Not Specified,26
21079,Huitziltepec,1,Yes,4861
21079,Huitziltepec,3,No,364
21080,Atlequizayan,1,Yes,1859
21080,Atlequizayan,3,No,566
21081,Ixcamilpa de Guerrero,1,Yes,2920
21081,Ixcamilpa de Guerrero,3,No,711
21082,Ixcaquixtla,1,Yes,7258
21082,Ixcaquixtla,3,No,705
21082,Ixcaquixtla,9,Not Specified,12
21083,Ixtacamaxtitlán,1,Yes,19405
21083,Ixtacamaxtitlán,3,No,3600
21083,Ixtacamaxtitlán,9,Not Specified,16
21084,Ixtepec,1,Yes,4839
21084,Ixtepec,3,No,1480
21084,Ixtepec,9,Not Specified,2
21085,Izúcar de Matamoros,1,Yes,67149
21085,Izúcar de Matamoros,3,No,7222
21085,Izúcar de Matamoros,9,Not Specified,108
21086,Jalpan,1,Yes,9465
21086,Jalpan,3,No,1479
21086,Jalpan,9,Not Specified,9
21087,Jolalpan,1,Yes,10092
21087,Jolalpan,3,No,2063
21087,Jolalpan,9,Not Specified,12
21088,Jonotla,1,Yes,3452
21088,Jonotla,3,No,620
21088,Jonotla,9,Not Specified,2
21089,Jopala,1,Yes,8279
21089,Jopala,3,No,2646
21089,Jopala,9,Not Specified,20
21090,Juan C. Bonilla,1,Yes,20314
21090,Juan C. Bonilla,3,No,1175
21090,Juan C. Bonilla,9,Not Specified,129
21091,Juan Galindo,1,Yes,8310
21091,Juan Galindo,3,No,738
21091,Juan Galindo,9,Not Specified,3
21092,Juan N. Méndez,1,Yes,3974
21092,Juan N. Méndez,3,No,823
21092,Juan N. Méndez,9,Not Specified,4
21093,Lafragua,1,Yes,5873
21093,Lafragua,3,No,1052
21093,Lafragua,9,Not Specified,8
21094,Libres,1,Yes,31101
21094,Libres,3,No,2325
21094,Libres,9,Not Specified,31
21095,La Magdalena Tlatlauquitepec,1,Yes,549
21095,La Magdalena Tlatlauquitepec,3,No,39
21095,La Magdalena Tlatlauquitepec,9,Not Specified,2
21096,Mazapiltepec de Juárez,1,Yes,2633
21096,Mazapiltepec de Juárez,3,No,231
21096,Mazapiltepec de Juárez,9,Not Specified,5
21097,Mixtla,1,Yes,2267
21097,Mixtla,3,No,132
21097,Mixtla,9,Not Specified,2
21098,Molcaxac,1,Yes,5336
21098,Molcaxac,3,No,697
21099,Cañada Morelos,1,Yes,15602
21099,Cañada Morelos,3,No,2569
21099,Cañada Morelos,9,Not Specified,19
21100,Naupan,1,Yes,6753
21100,Naupan,3,No,1753
21100,Naupan,9,Not Specified,9
21101,Nauzontla,1,Yes,2701
21101,Nauzontla,3,No,354
21101,Nauzontla,9,Not Specified,3
21102,Nealtican,1,Yes,11515
21102,Nealtican,3,No,1040
21102,Nealtican,9,Not Specified,3
21103,Nicolás Bravo,1,Yes,5353
21103,Nicolás Bravo,3,No,625
21103,Nicolás Bravo,9,Not Specified,14
21104,Nopalucan,1,Yes,26337
21104,Nopalucan,3,No,2881
21104,Nopalucan,9,Not Specified,14
21105,Ocotepec,1,Yes,4099
21105,Ocotepec,3,No,552
21105,Ocotepec,9,Not Specified,3
21106,Ocoyucan,1,Yes,34917
21106,Ocoyucan,3,No,3291
21106,Ocoyucan,9,Not Specified,44
21107,Olintla,1,Yes,7537
21107,Olintla,3,No,3223
21107,Olintla,9,Not Specified,8
21108,Oriental,1,Yes,16107
21108,Oriental,3,No,1704
21108,Oriental,9,Not Specified,15
21109,Pahuatlán,1,Yes,15015
21109,Pahuatlán,3,No,3181
21109,Pahuatlán,9,Not Specified,20
21110,Palmar de Bravo,1,Yes,37356
21110,Palmar de Bravo,3,No,7024
21110,Palmar de Bravo,9,Not Specified,54
21111,Pantepec,1,Yes,14028
21111,Pantepec,3,No,2885
21111,Pantepec,9,Not Specified,12
21112,Petlalcingo,1,Yes,6763
21112,Petlalcingo,3,No,1716
21112,Petlalcingo,9,Not Specified,6
21113,Piaxtla,1,Yes,3414
21113,Piaxtla,3,No,817
21113,Piaxtla,9,Not Specified,5
21114,Puebla,1,Yes,1484764
21114,Puebla,3,No,71449
21114,Puebla,9,Not Specified,3087
21115,Quecholac,1,Yes,42758
21115,Quecholac,3,No,8444
21115,Quecholac,9,Not Specified,30
21116,Quimixtlán,1,Yes,16304
21116,Quimixtlán,3,No,3927
21116,Quimixtlán,9,Not Specified,22
21117,Rafael Lara Grajales,1,Yes,13192
21117,Rafael Lara Grajales,3,No,1230
21117,Rafael Lara Grajales,9,Not Specified,14
21118,Los Reyes de Juárez,1,Yes,23965
21118,Los Reyes de Juárez,3,No,2573
