Municipality ID,Municipality,Economic Sector 1 digit ID,Economic Sector 1 digit,Insured People
21108,Oriental,7,Transportes y comunicaciones,60
21108,Oriental,8,"Servicios para empresas, personas y el hogar",138
21108,Oriental,9,Servicios sociales y comunales,775
21109,Pahuatlán,6,Comercio,27
21110,Palmar de Bravo,0,"Agricultura, ganadería, silvicultura, pesca y caza",364
21110,Palmar de Bravo,3,Industrias de transformación,3994
21110,Palmar de Bravo,4,Industria de la construcción,942
21110,Palmar de Bravo,6,Comercio,366
21110,Palmar de Bravo,7,Transportes y comunicaciones,288
21110,Palmar de Bravo,8,"Servicios para empresas, personas y el hogar",39
21111,Pantepec,4,Industria de la construcción,54
21111,Pantepec,6,Comercio,116
21112,Petlalcingo,6,Comercio,35
21112,Petlalcingo,8,"Servicios para empresas, personas y el hogar",34
21113,Piaxtla,6,Comercio,3
21114,Puebla,0,"Agricultura, ganadería, silvicultura, pesca y caza",7917
21114,Puebla,1,Industrias extractivas,5987
21114,Puebla,3,Industrias de transformación,496894
21114,Puebla,4,Industria de la construcción,335007
21114,Puebla,5,"Industria eléctrica, y captación y suministro de agua potable",31744
21114,Puebla,6,Comercio,1046473
21114,Puebla,7,Transportes y comunicaciones,211702
21114,Puebla,8,"Servicios para empresas, personas y el hogar",1064867
21114,Puebla,9,Servicios sociales y comunales,493262
21115,Quecholac,0,"Agricultura, ganadería, silvicultura, pesca y caza",597
21115,Quecholac,4,Industria de la construcción,459
21115,Quecholac,6,Comercio,872
21115,Quecholac,7,Transportes y comunicaciones,425
21115,Quecholac,8,"Servicios para empresas, personas y el hogar",240
21115,Quecholac,9,Servicios sociales y comunales,121
21116,Quimixtlán,4,Industria de la construcción,31
21116,Quimixtlán,6,Comercio,36
21117,Rafael Lara Grajales,0,"Agricultura, ganadería, silvicultura, pesca y caza",78
21117,Rafael Lara Grajales,3,Industrias de transformación,424
21117,Rafael Lara Grajales,4,Industria de la construcción,1186
21117,Rafael Lara Grajales,5,"Industria eléctrica, y captación y suministro de agua potable",129
21117,Rafael Lara Grajales,6,Comercio,748
21117,Rafael Lara Grajales,7,Transportes y comunicaciones,426
21117,Rafael Lara Grajales,8,"Servicios para empresas, personas y el hogar",355
21117,Rafael Lara Grajales,9,Servicios sociales y comunales,201
21118,Los Reyes de Juárez,0,"Agricultura, ganadería, silvicultura, pesca y caza",775
21118,Los Reyes de Juárez,3,Industrias de transformación,467
21118,Los Reyes de Juárez,6,Comercio,665
21118,Los Reyes de Juárez,7,Transportes y comunicaciones,52
21118,Los Reyes de Juárez,8,"Servicios para empresas, personas y el hogar",36
21118,Los Reyes de Juárez,9,Servicios sociales y comunales,36
21119,San Andrés Cholula,0,"Agricultura, ganadería, silvicultura, pesca y caza",22487
21119,San Andrés Cholula,1,Industrias extractivas,488
21119,San Andrés Cholula,3,Industrias de transformación,25266
21119,San Andrés Cholula,4,Industria de la construcción,57937
21119,San Andrés Cholula,5,"Industria eléctrica, y captación y suministro de agua potable",740
21119,San Andrés Cholula,6,Comercio,76049
21119,San Andrés Cholula,7,Transportes y comunicaciones,16225
21119,San Andrés Cholula,8,"Servicios para empresas, personas y el hogar",216038
21119,San Andrés Cholula,9,Servicios sociales y comunales,37208
21121,San Diego la Mesa Tochimiltzingo,0,"Agricultura, ganadería, silvicultura, pesca y caza",12
21122,San Felipe Teotlalcingo,6,Comercio,17
21122,San Felipe Teotlalcingo,7,Transportes y comunicaciones,12
21122,San Felipe Teotlalcingo,8,"Servicios para empresas, personas y el hogar",46
21123,San Felipe Tepatlán,4,Industria de la construcción,17
21124,San Gabriel Chilac,0,"Agricultura, ganadería, silvicultura, pesca y caza",48
21124,San Gabriel Chilac,4,Industria de la construcción,66
21124,San Gabriel Chilac,6,Comercio,115
21124,San Gabriel Chilac,7,Transportes y comunicaciones,24
21124,San Gabriel Chilac,8,"Servicios para empresas, personas y el hogar",75
21125,San Gregorio Atzompa,0,"Agricultura, ganadería, silvicultura, pesca y caza",212
21125,San Gregorio Atzompa,1,Industrias extractivas,6
21125,San Gregorio Atzompa,3,Industrias de transformación,2171
21125,San Gregorio Atzompa,4,Industria de la construcción,2424
21125,San Gregorio Atzompa,6,Comercio,3457
21125,San Gregorio Atzompa,7,Transportes y comunicaciones,387
21125,San Gregorio Atzompa,8,"Servicios para empresas, personas y el hogar",1086
21125,San Gregorio Atzompa,9,Servicios sociales y comunales,520
21126,San Jerónimo Tecuanipan,3,Industrias de transformación,48
21126,San Jerónimo Tecuanipan,4,Industria de la construcción,15
21126,San Jerónimo Tecuanipan,7,Transportes y comunicaciones,1
21128,San José Chiapa,3,Industrias de transformación,67279
21128,San José Chiapa,4,Industria de la construcción,2243
21128,San José Chiapa,6,Comercio,1803
21128,San José Chiapa,7,Transportes y comunicaciones,5914
21128,San José Chiapa,8,"Servicios para empresas, personas y el hogar",1841
21129,San José Miahuatlán,4,Industria de la construcción,255
21129,San José Miahuatlán,6,Comercio,59
21130,San Juan Atenco,4,Industria de la construcción,3
21130,San Juan Atenco,7,Transportes y comunicaciones,80
21132,San Martín Texmelucan,0,"Agricultura, ganadería, silvicultura, pesca y caza",107
21132,San Martín Texmelucan,1,Industrias extractivas,119
21132,San Martín Texmelucan,3,Industrias de transformación,24968
21132,San Martín Texmelucan,4,Industria de la construcción,5597
21132,San Martín Texmelucan,5,"Industria eléctrica, y captación y suministro de agua potable",1234
21132,San Martín Texmelucan,6,Comercio,29820
21132,San Martín Texmelucan,7,Transportes y comunicaciones,3901
21132,San Martín Texmelucan,8,"Servicios para empresas, personas y el hogar",9661
21132,San Martín Texmelucan,9,Servicios sociales y comunales,5927
21133,San Martín Totoltepec,8,"Servicios para empresas, personas y el hogar",24
21134,San Matías Tlalancaleca,3,Industrias de transformación,82
21134,San Matías Tlalancaleca,4,Industria de la construcción,33
21134,San Matías Tlalancaleca,6,Comercio,166
21134,San Matías Tlalancaleca,7,Transportes y comunicaciones,65
21134,San Matías Tlalancaleca,8,"Servicios para empresas, personas y el hogar",347
21136,San Miguel Xoxtla,3,Industrias de transformación,25546
21136,San Miguel Xoxtla,4,Industria de la construcción,1770
21136,San Miguel Xoxtla,6,Comercio,1212
21136,San Miguel Xoxtla,7,Transportes y comunicaciones,1535
21136,San Miguel Xoxtla,8,"Servicios para empresas, personas y el hogar",370
21137,San Nicolás Buenos Aires,0,"Agricultura, ganadería, silvicultura, pesca y caza",54
21137,San Nicolás Buenos Aires,4,Industria de la construcción,212
21138,San Nicolás de los Ranchos,3,Industrias de transformación,13
21138,San Nicolás de los Ranchos,4,Industria de la construcción,114
21138,San Nicolás de los Ranchos,6,Comercio,91
21138,San Nicolás de los Ranchos,9,Servicios sociales y comunales,18
21139,San Pablo Anicano,8,"Servicios para empresas, personas y el hogar",4
21140,San Pedro Cholula,0,"Agricultura, ganadería, silvicultura, pesca y caza",1326
21140,San Pedro Cholula,1,Industrias extractivas,38
21140,San Pedro Cholula,3,Industrias de transformación,23417
21140,San Pedro Cholula,4,Industria de la construcción,21874
21140,San Pedro Cholula,5,"Industria eléctrica, y captación y suministro de agua potable",1378
21140,San Pedro Cholula,6,Comercio,38374
21140,San Pedro Cholula,7,Transportes y comunicaciones,3622
21140,San Pedro Cholula,8,"Servicios para empresas, personas y el hogar",38653
21140,San Pedro Cholula,9,Servicios sociales y comunales,15059
21142,San Salvador el Seco,0,"Agricultura, ganadería, silvicultura, pesca y caza",1714
21142,San Salvador el Seco,1,Industrias extractivas,121
21142,San Salvador el Seco,3,Industrias de transformación,81
21142,San Salvador el Seco,4,Industria de la construcción,44
21142,San Salvador el Seco,6,Comercio,1568
21142,San Salvador el Seco,7,Transportes y comunicaciones,65
21142,San Salvador el Seco,8,"Servicios para empresas, personas y el hogar",99
21143,San Salvador el Verde,0,"Agricultura, ganadería, silvicultura, pesca y caza",303
21143,San Salvador el Verde,3,Industrias de transformación,116
21143,San Salvador el Verde,4,Industria de la construcción,259
21143,San Salvador el Verde,6,Comercio,596
21143,San Salvador el Verde,7,Transportes y comunicaciones,458
21143,San Salvador el Verde,8,"Servicios para empresas, personas y el hogar",1254
21143,San Salvador el Verde,9,Servicios sociales y comunales,36
21144,San Salvador Huixcolotla,0,"Agricultura, ganadería, silvicultura, pesca y caza",293
21144,San Salvador Huixcolotla,3,Industrias de transformación,3
21144,San Salvador Huixcolotla,4,Industria de la construcción,24
21144,San Salvador Huixcolotla,6,Comercio,1740
21144,San Salvador Huixcolotla,7,Transportes y comunicaciones,16
21144,San Salvador Huixcolotla,8,"Servicios para empresas, personas y el hogar",425
21144,San Salvador Huixcolotla,9,Servicios sociales y comunales,12
21145,San Sebastián Tlacotepec,7,Transportes y comunicaciones,9
21147,Santa Inés Ahuatempan,4,Industria de la construcción,44
21147,Santa Inés Ahuatempan,6,Comercio,24
21148,Santa Isabel Cholula,0,"Agricultura, ganadería, silvicultura, pesca y caza",48
21148,Santa Isabel Cholula,1,Industrias extractivas,33
21148,Santa Isabel Cholula,4,Industria de la construcción,271
21148,Santa Isabel Cholula,6,Comercio,734
21148,Santa Isabel Cholula,8,"Servicios para empresas, personas y el hogar",60
21149,Santiago Miahuatlán,0,"Agricultura, ganadería, silvicultura, pesca y caza",7967
21149,Santiago Miahuatlán,3,Industrias de transformación,2354
21149,Santiago Miahuatlán,4,Industria de la construcción,196
21149,Santiago Miahuatlán,6,Comercio,889
21149,Santiago Miahuatlán,7,Transportes y comunicaciones,16
21149,Santiago Miahuatlán,8,"Servicios para empresas, personas y el hogar",46
21149,Santiago Miahuatlán,9,Servicios sociales y comunales,26
21151,Santo Tomás Hueyotlipan,3,Industrias de transformación,119
21151,Santo Tomás Hueyotlipan,4,Industria de la construcción,376
21151,Santo Tomás Hueyotlipan,6,Comercio,23
21151,Santo Tomás Hueyotlipan,7,Transportes y comunicaciones,12
21152,Soltepec,4,Industria de la construcción,6
21152,Soltepec,6,Comercio,16
21153,Tecali de Herrera,0,"Agricultura, ganadería, silvicultura, pesca y caza",48
21153,Tecali de Herrera,1,Industrias extractivas,253
21153,Tecali de Herrera,3,Industrias de transformación,1957
21153,Tecali de Herrera,4,Industria de la construcción,1599
21153,Tecali de Herrera,6,Comercio,1762
21153,Tecali de Herrera,7,Transportes y comunicaciones,146
21153,Tecali de Herrera,8,"Servicios para empresas, personas y el hogar",785
21153,Tecali de Herrera,9,Servicios sociales y comunales,76
21154,Tecamachalco,0,"Agricultura, ganadería, silvicultura, pesca y caza",7826
21154,Tecamachalco,1,Industrias extractivas,1036
21154,Tecamachalco,3,Industrias de transformación,464
21154,Tecamachalco,4,Industria de la construcción,2148
21154,Tecamachalco,5,"Industria eléctrica, y captación y suministro de agua potable",3759
21154,Tecamachalco,6,Comercio,14959
21154,Tecamachalco,7,Transportes y comunicaciones,2917
21154,Tecamachalco,8,"Servicios para empresas, personas y el hogar",4879
21154,Tecamachalco,9,Servicios sociales y comunales,2122
21155,Tecomatlán,4,Industria de la construcción,33
21155,Tecomatlán,7,Transportes y comunicaciones,33
21155,Tecomatlán,8,"Servicios para empresas, personas y el hogar",73
21156,Tehuacán,0,"Agricultura, ganadería, silvicultura, pesca y caza",73698
21156,Tehuacán,1,Industrias extractivas,1707
21156,Tehuacán,3,Industrias de transformación,9204
21156,Tehuacán,4,Industria de la construcción,25513
21156,Tehuacán,5,"Industria eléctrica, y captación y suministro de agua potable",4777
21156,Tehuacán,6,Comercio,112166
21156,Tehuacán,7,Transportes y comunicaciones,15157
21156,Tehuacán,8,"Servicios para empresas, personas y el hogar",89425
21156,Tehuacán,9,Servicios sociales y comunales,46229
21157,Tehuitzingo,4,Industria de la construcción,64
21157,Tehuitzingo,6,Comercio,327
21157,Tehuitzingo,8,"Servicios para empresas, personas y el hogar",66
21157,Tehuitzingo,9,Servicios sociales y comunales,12
21158,Tenampulco,4,Industria de la construcción,115
21158,Tenampulco,6,Comercio,48
21160,Teotlalco,4,Industria de la construcción,74
21161,Tepanco de López,0,"Agricultura, ganadería, silvicultura, pesca y caza",13097
21161,Tepanco de López,3,Industrias de transformación,5967
21161,Tepanco de López,4,Industria de la construcción,237
21161,Tepanco de López,6,Comercio,1730
21161,Tepanco de López,7,Transportes y comunicaciones,108
21161,Tepanco de López,8,"Servicios para empresas, personas y el hogar",30
21163,Tepatlaxco de Hidalgo,4,Industria de la construcción,12
21163,Tepatlaxco de Hidalgo,6,Comercio,239
21164,Tepeaca,0,"Agricultura, ganadería, silvicultura, pesca y caza",24
21164,Tepeaca,1,Industrias extractivas,1246
21164,Tepeaca,3,Industrias de transformación,7887
21164,Tepeaca,4,Industria de la construcción,12220
21164,Tepeaca,5,"Industria eléctrica, y captación y suministro de agua potable",2
21164,Tepeaca,6,Comercio,11791
21164,Tepeaca,7,Transportes y comunicaciones,575
21164,Tepeaca,8,"Servicios para empresas, personas y el hogar",4349
21164,Tepeaca,9,Servicios sociales y comunales,2215
21165,Tepemaxalco,4,Industria de la construcción,91
21166,Tepeojuma,6,Comercio,36
21166,Tepeojuma,8,"Servicios para empresas, personas y el hogar",12
21166,Tepeojuma,9,Servicios sociales y comunales,42
21168,Tepexco,4,Industria de la construcción,58
21169,Tepexi de Rodríguez,0,"Agricultura, ganadería, silvicultura, pesca y caza",46
21169,Tepexi de Rodríguez,1,Industrias extractivas,122
21169,Tepexi de Rodríguez,3,Industrias de transformación,408
21169,Tepexi de Rodríguez,4,Industria de la construcción,42
21169,Tepexi de Rodríguez,6,Comercio,435
21169,Tepexi de Rodríguez,7,Transportes y comunicaciones,48
21169,Tepexi de Rodríguez,9,Servicios sociales y comunales,12
21170,Tepeyahualco,0,"Agricultura, ganadería, silvicultura, pesca y caza",252
21170,Tepeyahualco,1,Industrias extractivas,197
21170,Tepeyahualco,3,Industrias de transformación,2249
21170,Tepeyahualco,4,Industria de la construcción,147
21170,Tepeyahualco,6,Comercio,981
21170,Tepeyahualco,8,"Servicios para empresas, personas y el hogar",81
21171,Tepeyahualco de Cuauhtémoc,0,"Agricultura, ganadería, silvicultura, pesca y caza",162
21171,Tepeyahualco de Cuauhtémoc,3,Industrias de transformación,250
21171,Tepeyahualco de Cuauhtémoc,4,Industria de la construcción,352
21171,Tepeyahualco de Cuauhtémoc,6,Comercio,49
21172,Tetela de Ocampo,0,"Agricultura, ganadería, silvicultura, pesca y caza",8
21172,Tetela de Ocampo,3,Industrias de transformación,10
21172,Tetela de Ocampo,4,Industria de la construcción,724
21172,Tetela de Ocampo,6,Comercio,814
21172,Tetela de Ocampo,7,Transportes y comunicaciones,112
21172,Tetela de Ocampo,8,"Servicios para empresas, personas y el hogar",55
21173,Teteles de Avila Castillo,4,Industria de la construcción,147
21173,Teteles de Avila Castillo,6,Comercio,328
21173,Teteles de Avila Castillo,7,Transportes y comunicaciones,1038
21173,Teteles de Avila Castillo,8,"Servicios para empresas, personas y el hogar",59
21174,Teziutlán,0,"Agricultura, ganadería, silvicultura, pesca y caza",1169
21174,Teziutlán,1,Industrias extractivas,36
21174,Teziutlán,3,Industrias de transformación,4068
21174,Teziutlán,4,Industria de la construcción,7095
21174,Teziutlán,5,"Industria eléctrica, y captación y suministro de agua potable",3311
21174,Teziutlán,6,Comercio,28961
21174,Teziutlán,7,Transportes y comunicaciones,5472
21174,Teziutlán,8,"Servicios para empresas, personas y el hogar",11706
21174,Teziutlán,9,Servicios sociales y comunales,21379
21175,Tianguismanalco,3,Industrias de transformación,134
21175,Tianguismanalco,4,Industria de la construcción,179
21175,Tianguismanalco,6,Comercio,4
21175,Tianguismanalco,7,Transportes y comunicaciones,24
21175,Tianguismanalco,8,"Servicios para empresas, personas y el hogar",20
21176,Tilapa,4,Industria de la construcción,530
21176,Tilapa,7,Transportes y comunicaciones,115
21176,Tilapa,8,"Servicios para empresas, personas y el hogar",24
21177,Tlacotepec de Benito Juárez,0,"Agricultura, ganadería, silvicultura, pesca y caza",5616
21177,Tlacotepec de Benito Juárez,3,Industrias de transformación,264
21177,Tlacotepec de Benito Juárez,4,Industria de la construcción,757
